Customer ID,Age,Gender,Item Purchased,product_category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,product id,Interaction type,Date,Heure,Month,Product Name,customer_category,Selling Price,Model Number,Image,Product Url,Is Amazon Seller,Sub Category,Shipping Weight (lbs),Length,Width,Height
490,49,Male,Socks,Clothing,85,South Dakota,M,Green,Summer,3.2,Yes,Standard,Yes,Yes,40,PayPal,Annually,1f0b0e418eefb7fd3b0ca295f4d7ee86,like,2023-10-21,08:00:00,2023-10,Folkmanis Amazon Parrot Hand Puppet,Toys & Games,10.04,2592,https://images-na.ssl-images-amazon.com/images/I/51rp%2BXoTmqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51LjyzNYDJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51RIrfQAW6L.jpg|https://images-na.ssl-images-amazon.com/images/I/51Pr5X64kBL.jpg|https://images-na.ssl-images-amazon.com/images/I/31IPYWBN0oL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Folkmanis-Amazon-Parrot-Hand-Puppet/dp/B0012KDH8O,Y,Hand Puppets,4.8,6.0,5.0,14.0
491,57,Male,Sneakers,Footwear,42,Colorado,M,Silver,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,47,Cash,Monthly,210556ce06745bafdb69d17623f1a63a,purchase,2023-10-22,08:00:00,2023-10,"Berenguer Boutique 15"" Soft Body Baby Doll - Blue 10 Piece Gift Set with Open/Close Eyes- Perfect for Children 2+",Toys & Games,24.49,30044,https://images-na.ssl-images-amazon.com/images/I/41yVuNB7RPL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Berenguer-Boutique-Soft-Body-Baby/dp/B01MS9SY16,Y,Dolls,1.95,14.4,12.1,5.2
492,49,Male,Coat,Outerwear,69,Vermont,M,Silver,Summer,3.7,Yes,2-Day Shipping,Yes,Yes,24,Credit Card,Bi-Weekly,7b02d2bfcadb05549d4aa8da3a6e3177,purchase,2023-10-23,08:00:00,2023-10,"RoyalBaby Space Shuttle Kids Bike for Boys and Girls, 14 16 18 Inch Magnesium Bicycle with 2 Hand Disc Brakes, Child's Cycle with Training Wheels or Kickstand, Black White Purple",Sports & Outdoors,91.89,RB16-22W,44 x 31 x 20 inches  21 pounds,Unknown,Unknown,Kids' Bikes,0.0,44.0,31.0,20.0
494,28,Male,Backpack,Accessories,48,Nevada,XL,Red,Summer,4.7,Yes,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly,899645f35b214da0ae594e309d8d6ea4,view,2023-10-25,08:00:00,2023-10,"SunWorks PAC6525 Construction Paper, 11 Assorted Colors, 9"" x 12"", 300 Sheets","Arts, Crafts & Sewing",7.99,PAC6525,https://images-na.ssl-images-amazon.com/images/I/51mIgYIeC8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41bQhoZhR8L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/SunWorks-PAC6525-Construction-Assorted-Colors/dp/B00BX9JXRI,Y,Construction Paper,3.75,9.0,12.0,2.5
495,38,Male,Boots,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,Yes,42,Debit Card,Weekly,8aa4e1feb43f3e2dbf954ae83ed04145,like,2023-10-26,08:00:00,2023-10,"Disney/Pixar Zootopia 'Bunny Ears' 3 Piece Sheet Set, Twin",Home & Kitchen,22.35,JF28541TICD,https://images-na.ssl-images-amazon.com/images/I/51l475QLgFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51cSrBXSDkL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Dy0DHiHFL.jpg|https://images-na.ssl-images-amazon.com/images/I/4119iasNUCL.jpg|https://images-na.ssl-images-amazon.com/images/I/51TqPRAYfqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51TqPRAYfqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51vlfn18Q3L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disney-Pixar-Zootopia-Bunny-Piece/dp/B01AMV8PXA,Y,Blankets & Throws,2.1,75.0,39.0,1.0
496,33,Male,Handbag,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Free Shipping,Yes,Yes,6,Debit Card,Fortnightly,ae6366212a85f6f178fe5071c20bbc33,view,2023-10-27,08:00:00,2023-10,Safavieh Castle Gardens Collection Dragon Coin Antique White Glazed Ceramic Garden Stool,Home & Kitchen,69.56,ACS4533D,https://images-na.ssl-images-amazon.com/images/I/41Uvv7EGnBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hwoLU%2BhvL.jpg|https://images-na.ssl-images-amazon.com/images/I/5110%2BgNBDpL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Safavieh-Castle-Gardens-Collection-Ceramic/dp/B00R87DPYQ,Y,Stools,18.0,13.0,14.0,17.0
498,43,Male,Sneakers,Footwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,31,Cash,Weekly,baab91821f3a93c31b0d2bfab0f7245b,like,2023-10-29,08:00:00,2023-10,Tamiya 35157 1/35 U.S. Marine M60A1 Tank Plastic Model Kit,Toys & Games,36.2,TAM35157,https://images-na.ssl-images-amazon.com/images/I/41WgER6RNRL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Tamiya-300035157-Combat-M60-A1-Reactive/dp/B000LFQTY0,Y,Model Kits,1.23,15.0,9.6,2.8
499,43,Male,Boots,Footwear,78,Iowa,M,Lavender,Spring,3.6,Yes,Free Shipping,Yes,Yes,27,Bank Transfer,Monthly,69eef08a7e51929fbc98e4650d15215c,purchase,2023-10-30,08:00:00,2023-10,Redcat Racing BS903-089 2 X 10 Pin (12Piece),Toys & Games,6.98,BS903-089,https://images-na.ssl-images-amazon.com/images/I/41Whk20s9lL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Redcat-Racing-10-Pin-Piece/dp/B00BWXA91Y,Y,Hobbies,0.32,0.4,0.1,0.1
500,36,Male,Shoes,Footwear,99,Rhode Island,L,Silver,Winter,4.8,Yes,Express,Yes,Yes,24,PayPal,Monthly,564de1b79313706db506e3d5f06aa4d3,view,2023-10-31,08:00:00,2023-10,"Blaze and the Monster Machines Value Pack Foil Swirl Decorations, Party Favor",Toys & Games,7.08,671582,https://images-na.ssl-images-amazon.com/images/I/61cGeON-EGL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Blaze-Monster-Machines-Value-Decorations/dp/B01APWQQPK,Y,"Kids' Furniture, Décor & Storage",4.0,10.0,9.5,0.5
501,36,Male,T-shirt,Clothing,31,Washington,L,Purple,Fall,4.8,Yes,Next Day Air,Yes,Yes,35,Venmo,Every 3 Months,a7093d78205a44e17b2771b9e807fbcc,like,2023-01-11,08:00:00,2023-01,Utah Playing Cards,Toys & Games,5.13,N63400,https://images-na.ssl-images-amazon.com/images/I/510%2BTrAoaYL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Patch-Products-Inc-N63400-Playing/dp/B00KTMHMOQ,Y,Standard Playing Card Decks,2.4,0.8,2.6,3.6
502,64,Male,Boots,Footwear,45,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,Yes,21,Venmo,Annually,2eae820fc975e1b08f2c2992c65473ab,purchase,2023-02-11,08:00:00,2023-02,Folkmanis Mini Goldfish,Toys & Games,9.99,2781,https://images-na.ssl-images-amazon.com/images/I/41O0oML5y8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41IucVeblLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41V4ftOAoLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41DC62qGUgL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Folkmanis-2781-Mini-Goldfish/dp/B08129K5HL,Y,Plush Interactive Toys,0.8,7.0,2.0,2.0
503,59,Male,Pants,Clothing,30,South Carolina,S,Cyan,Fall,2.8,Yes,Express,Yes,Yes,8,PayPal,Fortnightly,9d1e87ff204e64c01d39f92a2dd26484,purchase,2023-03-11,08:00:00,2023-03,HANSA Snuggles The Bear Plush,Toys & Games,140.69,190395,https://images-na.ssl-images-amazon.com/images/I/41bkdsjrYgL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Hansa-Snuggles-The-Bear-Plush/dp/B001W8ZINS,Y,Stuffed Animals & Teddy Bears,2.0,27.6,7.1,17.7
504,55,Male,Shoes,Footwear,24,West Virginia,M,Lavender,Summer,3.2,Yes,Next Day Air,Yes,Yes,26,Bank Transfer,Quarterly,74324d9afa459e3189dab32236d819d4,view,2023-04-11,08:00:00,2023-04,"BePuzzled Original 3D Crystal Jigsaw Puzzle - Rapunzel Disney Tangled Brain Teaser, Fun Decoration for Kids Age 12 and Up, Purple, 39 Pieces (Level 1)",Toys & Games,9.93,30980,https://images-na.ssl-images-amazon.com/images/I/418IDpsnmAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51S-sxg17iL.jpg|https://images-na.ssl-images-amazon.com/images/I/61zGJoICNcL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/BePuzzled-Original-Crystal-Rapunzel-Puzzle/dp/B01G5Y4CSK,Y,Brain Teasers,5.6,5.8,2.0,3.8
506,61,Male,T-shirt,Clothing,63,Maine,L,Gray,Spring,4.3,Yes,Express,Yes,Yes,9,Cash,Bi-Weekly,52a631caf68514f7d2fe3711340846ec,view,2023-06-11,08:00:00,2023-06,"Amscan 399056 Supplies Camouflage Rubber Bracelet, Party Favor, Pack of 6",Toys & Games,8.99,399056,https://images-na.ssl-images-amazon.com/images/I/41KAze-BbnL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Camouflage-Rubber-Bracelet-Party-Favor/dp/B00767L8HE,Y,Bracelets,0.8,7.0,4.7,0.8
507,28,Male,Scarf,Accessories,40,Georgia,M,Olive,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Annually,ff21beb8b88fab3dd112ddff6265a946,like,2023-07-11,08:00:00,2023-07,Hape Wooden Railway Big Engine Shed Train Set,Unknown,19.99,E3704,https://images-na.ssl-images-amazon.com/images/I/41EPl9PN%2BUL.jpg|https://images-na.ssl-images-amazon.com/images/I/51dGZdyBckL.jpg|https://images-na.ssl-images-amazon.com/images/I/41QcHPkgp4L.jpg|https://images-na.ssl-images-amazon.com/images/I/314qDX5A-lL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Q2yXOl3ZL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Cybh1qrYL.jpg|https://images-na.ssl-images-amazon.com/images/I/617%2B6%2B1s1yL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Hape-Wooden-Railway-Engine-Train/dp/B01FH041XO,Y,Unknown,2.58,11.3,7.0,4.3
508,65,Male,Shorts,Clothing,20,Maine,M,Magenta,Spring,5.0,Yes,Store Pickup,Yes,Yes,33,Debit Card,Fortnightly,dc7928a4acd49f06e9942ff3abcb9bba,like,2023-08-11,08:00:00,2023-08,Adventure Time Card Wars Sleeve Jake,Toys & Games,10.29,01803CZE,https://images-na.ssl-images-amazon.com/images/I/51YQlLKOMVL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Adventure-Time-Card-Wars-Sleeve/dp/B00LD16ZNQ,Y,Card Games,3.2,0.5,5.5,6.5
512,61,Male,Shirt,Clothing,46,Hawaii,L,Yellow,Fall,3.1,Yes,Free Shipping,Yes,Yes,8,PayPal,Annually,c8b3cd29605c96af3a868423ac952842,purchase,2023-12-11,08:00:00,2023-12,"Forum Novelties 77749 Kids Colonial General Costume, X-Large, Pack of 1","Clothing, Shoes & Jewelry",20.04,77749,https://images-na.ssl-images-amazon.com/images/I/31AvQSrdj4L.jpg|https://images-na.ssl-images-amazon.com/images/I/31Gy1GgM52L.jpg|https://images-na.ssl-images-amazon.com/images/I/31DOCysrAQL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XiT5JUpWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Forum-Novelties-77749-Colonial-General/dp/B06X96KZVQ,Y,Costumes,13.8,13.0,9.0,1.5
513,19,Male,Gloves,Accessories,49,New York,L,Peach,Winter,3.3,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Monthly,0edbfd34ef79ed168a66ff581debbcb1,purchase,2023-11-13,08:00:00,2023-11,INNOBABY TEETHIN' Smart Birthstone Ring TEETHER - March (Aquamarine),Baby Products,12.89,TE-RING03,https://images-na.ssl-images-amazon.com/images/I/315SHhU5d4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41yheSz-kVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aaN0eFp3L.jpg|https://images-na.ssl-images-amazon.com/images/I/51DhUFcinRL.jpg|https://images-na.ssl-images-amazon.com/images/I/419tYWMCW0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41yq4L9o5xL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/INNOBABY-TEETHIN-Smart-Birthstone-TEETHER/dp/B079P8KH3F,Y,Teethers,2.56,2.2,3.8,0.6
515,64,Male,Skirt,Clothing,62,Indiana,S,Olive,Winter,4.3,Yes,Standard,Yes,Yes,47,PayPal,Quarterly,c31c86aa12e45adebb6a1fb39cd372c5,like,2023-11-15,08:00:00,2023-11,Celtic Dice Bag Board Game,Toys & Games,6.99,QWOCEL01,https://images-na.ssl-images-amazon.com/images/I/51qc-GuZ4IL.jpg|https://images-na.ssl-images-amazon.com/images/I/51htGluZ31L.jpg|https://images-na.ssl-images-amazon.com/images/I/31Ne%2BGn61wL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Celtic-Dice-Bag-Board-Game/dp/B001D0HERI,Y,Game Accessories,2.4,4.7,0.2,4.3
516,28,Male,Hat,Accessories,67,Kentucky,L,Charcoal,Spring,4.5,Yes,Next Day Air,Yes,Yes,7,Cash,Monthly,3d33ab2be8c8366c2e156ad715e4cc3d,view,2023-11-16,08:00:00,2023-11,"Burton & Burton 260Q Neon Green Pencil Balloons, Pack Of 100",Toys & Games,10.53,76411,60 x 2 x 2 inches  0.32 ounces,Unknown,Unknown,Balloons,0.0,60.0,2.0,2.0
517,34,Male,Hoodie,Clothing,41,West Virginia,L,Indigo,Fall,2.8,Yes,2-Day Shipping,Yes,Yes,19,Debit Card,Bi-Weekly,ae285073e3935fd7cf360eda4bd8f650,like,2023-11-17,08:00:00,2023-11,"E-flite Propeller 12 x 4E: VisionAire, EFLP12040E",Toys & Games,8.38,EFLP12040E,https://images-na.ssl-images-amazon.com/images/I/316espHjaFL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/flite-Propeller-12-VisionAire-EFLP12040E/dp/B00AYXSVMM,Y,Propellers,5.65,12.1,4.0,0.5
518,61,Male,Boots,Footwear,49,North Dakota,L,Silver,Fall,2.7,Yes,Free Shipping,Yes,Yes,44,Cash,Every 3 Months,a1c7c4ef478ab59176ecb83fa2faba89,like,2023-11-18,08:00:00,2023-11,"Disney KCSEHEA Flip Sequin Heart Keychain 3-4"", Multicolor",Unknown,3.48,KCSEHEA,https://images-na.ssl-images-amazon.com/images/I/41ZxFgsq%2BSL.jpg|https://images-na.ssl-images-amazon.com/images/I/21bZZkF7UHL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Disney-KCSEHEA-Sequin-Keychain-Multicolor/dp/B07F4RJM3W,Y,Unknown,0.64,3.5,0.5,5.0
519,24,Male,Blouse,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,Next Day Air,Yes,Yes,16,Venmo,Every 3 Months,0f18da1fd51ecf280374f2a330a44fc3,purchase,2023-11-19,08:00:00,2023-11,"Gigantosaurus Rocky Plush Dinosaur Mini Figure, Super Soft & Cuddly Plush, Stands 7"" Tall, Perfect for Playtime & Naptime! for Kids Ages 12 Months & Up",Toys & Games,7.99,99764-PLY,https://images-na.ssl-images-amazon.com/images/I/41jkPeh60BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41LPoIdCGaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41sObAzy3%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/4173Cc2GQAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41v8eVYsgfL.jpg|https://images-na.ssl-images-amazon.com/images/I/4160A1rOGEL.jpg|https://images-na.ssl-images-amazon.com/images/I/51nJ58tgP6L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Gigantosaurus-Dinosaur-Perfect-Playtime-Naptime/dp/B07P4RCH2T,Y,Plush Figures,1.76,2.8,0.1,2.2
521,51,Male,Sunglasses,Accessories,84,South Carolina,M,White,Spring,3.9,Yes,Free Shipping,Yes,Yes,20,Debit Card,Quarterly,f11aadaebb7796882e964c8eab11de67,like,2023-11-21,08:00:00,2023-11,Scrabble Junior Game,Toys & Games,14.99,B0325,https://images-na.ssl-images-amazon.com/images/I/61cDRf3y2aL.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BHn9TnVFL.jpg|https://images-na.ssl-images-amazon.com/images/I/515-EeIxqjL.jpg|https://images-na.ssl-images-amazon.com/images/I/51bBVV59%2ByL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VgUPgQ6fL.jpg|https://images-na.ssl-images-amazon.com/images/I/51K5-K%2BZWXL.jpg|https://images-na.ssl-images-amazon.com/images/I/51JNlgse9%2BL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Hasbro-B0325-Scrabble-Junior-Game/dp/B00NQQTXU8,Y,Board Games,1.61,1.9,13.1,10.5
524,46,Male,Sandals,Footwear,40,Delaware,M,Orange,Spring,4.9,Yes,Express,Yes,Yes,5,PayPal,Quarterly,e2f0fdf2a00e656d9adaa5e3080c7ec8,view,2023-11-24,08:00:00,2023-11,"Funko 32751 Pop Movies: Fantastic Beasts 2- Newt (Styles May Vary), Multicolor",Unknown,7.9,32751,https://images-na.ssl-images-amazon.com/images/I/319N7z2kwqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41LOYYToHrL.jpg|https://images-na.ssl-images-amazon.com/images/I/41smT6YbROL.jpg|https://images-na.ssl-images-amazon.com/images/I/31LDWLyK1JL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Funko-32751-Pop-Movies-Multicolor/dp/B07D58Y2K5,Y,Unknown,4.2,3.0,3.0,3.8
525,59,Male,Shirt,Clothing,39,Pennsylvania,M,Gold,Summer,4.8,Yes,Free Shipping,Yes,Yes,44,PayPal,Annually,9082da93038be5d10eba70564f6d30bd,like,2023-11-25,08:00:00,2023-11,"Decorol 101208 Flame Retardant Paper, White","Arts, Crafts & Sewing",104.79,101208,https://images-na.ssl-images-amazon.com/images/I/21LwQkC7wsL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pqb8sDyEL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Decorol-101208-Flame-Retardant-Paper/dp/B07C4MK2GX,Y,Construction Paper,35.6,36.8,7.5,7.5
526,51,Male,Coat,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Next Day Air,Yes,Yes,41,Debit Card,Monthly,7407a4f30db5d28c253f1d9c706a598f,view,2023-11-26,08:00:00,2023-11,Sun-Staches Costume Sunglasses Kids Princess Belle Princess Party Favors UV400,Toys & Games,9.9,SG2854,https://images-na.ssl-images-amazon.com/images/I/51lRB-ei7OL.jpg|https://images-na.ssl-images-amazon.com/images/I/61yLdDYYcGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51W-AA9%2BwfL.jpg|https://images-na.ssl-images-amazon.com/images/I/51s9Sxx5liL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Sun-Staches-Costume-Sunglasses-Princess-Favors/dp/B077V2B7QR,Y,Party Favors,1.6,11.0,1.0,8.0
527,51,Male,Pants,Clothing,52,New Jersey,S,Red,Winter,4.9,Yes,Standard,Yes,Yes,19,Cash,Monthly,2275a06e2b00ebe2ac9c954ed6a47882,like,2023-11-27,08:00:00,2023-11,Ultimate Guard Katana Sleeves Standard Size Red (100),Toys & Games,9.99,UGD010109,https://images-na.ssl-images-amazon.com/images/I/41G9CIT5iRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41WFKnCGwRL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Ultimate-Guard-Master-Sleeves-Standard/dp/B00J5H1E9K,Y,Games & Accessories,5.0,3.0,1.2,5.0
528,21,Male,T-shirt,Clothing,23,South Carolina,L,Yellow,Winter,4.3,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months,bcb0f9a5e52b01477a062760d2c19a98,like,2023-11-28,08:00:00,2023-11,Yummy World,Toys & Games,7.49,72891,https://images-na.ssl-images-amazon.com/images/I/51epApVbHdL.jpg|https://images-na.ssl-images-amazon.com/images/I/51G11oV1D9L.jpg|https://images-na.ssl-images-amazon.com/images/I/51yygJdw1-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51RO57PIvgL.jpg|https://images-na.ssl-images-amazon.com/images/I/310R4Ahef9L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/WizKids-Yummy-World-Board-Games/dp/B074TTQL29,Y,Board Games,11.2,5.2,1.5,6.1
529,34,Male,Sneakers,Footwear,88,Maryland,S,Beige,Winter,3.2,Yes,Express,Yes,Yes,40,Cash,Annually,104413c59fbe630a67af9bd1399a755c,purchase,2023-11-29,08:00:00,2023-11,Razor Jr. Lil' E Scooter,Sports & Outdoors,68.13,20159699,14 x 26 x 10 inches  8.16 pounds,Unknown,Unknown,Scooters,2.0,14.0,26.0,10.0
530,32,Male,Shorts,Clothing,84,California,M,Orange,Fall,3.7,Yes,Standard,Yes,Yes,6,Credit Card,Monthly,999829f079b1c0ede0eeb1470b018921,view,2023-11-30,08:00:00,2023-11,Application Misfits Crystal Lake Skull Patch,"Arts, Crafts & Sewing",7.8,P-4280,https://images-na.ssl-images-amazon.com/images/I/51-yLCfqjaL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Application-Misfits-Crystal-Skull-Patch/dp/B00QYHKWJ2,Y,Decorative Patches,0.32,3.0,0.0,4.0
531,48,Male,Coat,Outerwear,37,Montana,XL,Magenta,Winter,3.2,Yes,Store Pickup,Yes,Yes,25,Credit Card,Bi-Weekly,efc9a9dbb1aef23874149134c2993b68,like,2023-01-12,08:00:00,2023-01,VTech Go! Go! Smart Wheels Spinning Spiral Tower Playset,Toys & Games,29.99,80-152700,https://images-na.ssl-images-amazon.com/images/I/41nuNhISHUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eECt8iZJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51fp5JYu5oL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yaVv4l09L.jpg|https://images-na.ssl-images-amazon.com/images/I/411cChPF0bL.jpg|https://images-na.ssl-images-amazon.com/images/I/51G5j4wEPcL.jpg|https://images-na.ssl-images-amazon.com/images/I/61L028mgpSL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/VTech-Wheels-Spinning-Spiral-Playset/dp/B00K89KPFS,Y,Vehicle Playsets,5.69,12.6,20.7,28.1
533,26,Male,Pants,Clothing,76,Texas,L,Black,Winter,4.1,Yes,Express,Yes,Yes,35,Bank Transfer,Every 3 Months,86a945cbd224573b5522263690f9a950,purchase,2023-03-12,08:00:00,2023-03,L.O.L. Surprise! Biggie Pet- D.J. K9,Toys & Games,34.95,552277,https://images-na.ssl-images-amazon.com/images/I/61DT21b6L2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41lN3Nj0KjL.jpg|https://images-na.ssl-images-amazon.com/images/I/412PImVGE2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41emeM%2BK1YL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/L-L-Surprise-Biggie-Pet/dp/B07BHQDWHR,Y,Dolls & Accessories,2.05,13.0,8.0,12.0
534,57,Male,Sandals,Footwear,60,North Carolina,L,Pink,Spring,4.5,Yes,Next Day Air,Yes,Yes,17,Debit Card,Weekly,b41aee6135da69e751f68be1d711df68,view,2023-04-12,08:00:00,2023-04,My Little Pony Mane Pony Rainbow Dash Classic Figure,Toys & Games,4.99,E5006,https://images-na.ssl-images-amazon.com/images/I/41SG38tj3PL.jpg|https://images-na.ssl-images-amazon.com/images/I/4155S80lH2L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/My-Little-Pony-Rainbow-Classic/dp/B07BB974W5,Y,Playsets,2.88,2.2,4.5,7.2
535,65,Male,Gloves,Accessories,72,Florida,L,Pink,Fall,4.5,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly,a2ade3d8592d6349965a1f2b52a159a1,like,2023-05-12,08:00:00,2023-05,Kid Casters No Tangle Rods,Unknown,19.99,SBNTS1,34 x 3 x 3 inches  14.4 ounces,Unknown,Unknown,Unknown,45.1,34.0,3.0,3.0
